issue_date;community_area_name;unit_description;license_plate_number;violation_code;fine_amount
2004-11-29 09:05:00;LINCOLN PARK;DOF;e87a6076d0d3f1724bb28b8b166fe02834e44deecafd902b64d965e64d396ab7;0964150B;50
2014-05-24 17:40:00;AUSTIN;CPD;384771fc870d0a37e8d3827e9927cf4b227d744a29c11e8ba816c6f67e48dac0;0964090E;75
2006-06-26 09:44:00;LINCOLN SQUARE;DOF;cc29e10afc2e2c472f22877ca074ee0c11ad624e4966dcd1054494acbe4d1dd1;0964040B;50
2003-12-15 16:20:00;GAGE PARK;CPD;d08215fea51e71114e30317c01b24e937817e4c11ba83783db0f5c694986126b;0964080A;50
2007-03-11 11:59:00;SOUTH LAWNDALE;CPD;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0976160F;50
2008-03-01 11:24:00;NEW CITY;CPD;52635b74fe6d6f4e91d9774c05ead9f40b2ea2849912fe5f3f68b9e746c52134;0964150B;60
1997-11-15 12:55:00;HUMBOLDT PARK;Unidentified;b9209ed18057a052c4061e7d081153193ad94cdea41c4927ff695a73a1191bbf;0964150B;30
1996-09-06 02:55:00;BELMONT CRAGIN;Unidentified;a88467263ff0079c951baec033b2d58f57522dca3fdf8db264ec166236338dd6;0964100A;60
2008-07-07 16:40:00;LOWER WEST SIDE;CPD;89882507f07cbbd1da03c1ac806fb51f9a0100b51365aa0ed1071ef2c88de102;0964080A;60
2010-02-01 12:46:00;WEST RIDGE;DOF;aa4f8623f9c7b9a2d44497a71eed155bd1dfa94c2b86027c315d7098e6a4b9b4;0976160A;50
2007-02-15 10:40:00;LAKE VIEW;DOF;4345d4956b3812a224f2615d6aa87ee215a0f57a93cde3837eaf5a8f2a9d3ca4;0976160D;50
2009-06-23 11:18:00;LOGAN SQUARE;DOF;6323708fbd06a938cffb2bcb1c2075289137307fc91bbf03c6b7343ce7ce58ec;0964040B;50
2013-06-17 22:27:00;WOODLAWN;CPD;48b2cb77746d8ee89b9254883ade553fc0dcdced7935c3b36b7571110e2e916f;0964110A;100
2017-08-30 13:42:00;LOOP;DOF;05ca37e97b9d198c0e57d029a24f4b8c54f0426d8966293e10f422ac0dad11c7;0964020B;75
2012-04-05 00:11:00;WEST TOWN;DOF;0e60665c0abe7600f8f2ed31015c352a8554e657e57175abfb2aeb5106f85ce8;0976160F;60
2010-11-07 18:55:00;NEAR NORTH SIDE;DOF;a6d56db6c8392a5de5be9f820458838dcccdb352298e6c3cf821e9270a57f66c;0964080B;60
2007-08-31 12:40:00;LAKE VIEW;CPD;301a8b6e9676404e6a76c77b45ef452596bea147765eefa733e2322b72279080;0964090E;50
2006-10-06 09:09:00;WEST TOWN;DOF;2c402712988cef285a7e305952cea4372b8f659e44b24fbb1539a54375c1f11d;0964040B;50
2003-04-15 12:20:00;WEST TOWN;CPD;7f9bd90645a975edf9fefcba836b71d1f55962cc7712d3098639f40f35b6af89;0964100A;100
2012-10-18 12:13:00;NEAR SOUTH SIDE;DOF;f002fd49dd204b6121eb9cb667b4013aaaf4fd1eba7097748ebfe36b78388155;0976160F;60
2016-10-01 19:18:00;NEAR NORTH SIDE;DOF;49a2f64c881991affe4f8c755c5c3e712e2e7fdb936dcbfdabce1aa0dde91cde;0964190B;65
2002-04-19 18:39:00;GAGE PARK;CPD;e1e57dd8c2026d48d2e839f7cdb05724cb0e7c7cc81a71a2cc5dc50de2357f9d;0964125;60
2001-03-28 09:27:00;EDGEWATER;DOF;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964190A;30
2012-10-11 10:35:00;LOOP;Miscellaneous;0f1fe5b23988ce5a237ff13b86e2c3ae2c7f58ec4739850ed990f02acffa8385;0964150B;75
2009-05-09 13:02:00;NEAR NORTH SIDE;DOF;967059ce16dc02974b2f1423c93b2fb97ec40e5378ae3638725b334dd49efc46;0964190;50
2009-11-15 11:06:00;WEST RIDGE;DOF;301607a4c4bf257eb214163ea06f35e6b01fecf42aafb75804701eff169753ba;0964190;50
2005-03-21 13:17:00;HYDE PARK;DOF;4da366cf97591ab76e40a94e9225c97d86cebca88796a277ae8bf71404fd1d0c;0976160F;50
2006-04-28 10:26:00;NEAR NORTH SIDE;DOF;e6c4bd724f75bfac3f3590395fc0e5526a3f65f152dfd79cf82a8a801564263e;0964190B;50
2017-06-23 10:34:00;LINCOLN PARK;DOF;6bdb0f1faad1e2669df4e81a09df1aba552926d2c6efeed2ad13640769255ee3;0964040B;60
2001-07-11 23:24:00;NEAR WEST SIDE;CPD;d077145bfd5272f6790e6312a2a396c4cbf92cd160bce0c142c778b5850dd717;0964110F;30
2005-01-26 12:08:00;CHICAGO LAWN;Miscellaneous;33b66086ce0eefa5a77f35185cb3302e5c34745b9addfc784aa1e55f1291313e;0980080A;100
2006-06-13 09:44:00;WEST TOWN;CPD;86601bf8016df7c47c9e09ccace316a292f4d5dd15338ce44b3a03cdfb17ef94;0964040B;50
2001-07-12 11:50:00;LOOP;CPD;16097647bb7093b303a9a80605f4c867415d48d58bf32d20186b6b8f65b3b1ee;0964110C;50
2018-03-25 16:25:00;NEAR NORTH SIDE;Miscellaneous;40f65aeb5984580a3f19165423c67ee282473e2384d0c6f5292591ca6509d11b;0964190B;65
2013-03-09 17:35:00;WEST GARFIELD PARK;CPD;1fa6326ac118083aad7dc7675cf8e37607676db72061da32754267c96b90f806;0964050J;200
2014-08-10 11:51:00;AVALON PARK;CPD;66b1f9418f34ab44d330541d0f3730ba4b1bed53a6031e363d48a8f0571e50fd;0964080B;100
2009-02-06 14:14:00;AVONDALE;DOF;1dd98296e80172dae897d8aeb31890dc898fd0bb956138e509a7f199d83b39ae;0976160F;50
2014-07-20 18:26:00;CALUMET HEIGHTS;CPD;9868f80adab290b8cec841ccc82c4d639e981d5166562005a769174ab476c097;0976160F;60
1997-11-06 16:41:00;WEST RIDGE;Unidentified;c8d2f54f24543edbb79dbbb1e2dac2871126a49ab3d2dbabc406ba11c743cc28;0964190A;20
2005-05-26 21:19:00;LINCOLN PARK;DOF;bbcb0d8cfdc9ac2ced16ad8b678b6444ca92db3e12b22563263928d6e6c3295b;0964090E;50
2015-01-14 21:37:00;LINCOLN PARK;DOF;002f156fc0efa0cc4023269a2f1785a1e43913ee134d36fbdb74067a6dc0dbe8;0964190A;50
1999-11-07 07:11:00;GREATER GRAND CROSSING;CPD;0470a9a5da72e326024eacf28af7673eb27e88a762218855314b289a4a9ec01d;0976160A;25
2004-10-09 20:44:00;LOOP;CPD;019ed138bb5d08b805d83a7cb75f3b51870c6e5d0d262d78c725e3c2e222acf0;0976180A;25
2013-04-23 02:17:00;AUBURN GRESHAM;CPD;a68578db0c39abc13acf622bcc339a4885a807745bb7db3566d5da40aa0821e0;0964125B;200
2015-08-28 19:23:00;NEAR WEST SIDE;DOF;e965de14724fab9993fe1f059d797602e35332c26384272389b6cdce2574ee82;0964150B;75
2010-04-04 18:35:00;ROGERS PARK;CPD;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0976160A;50
1997-02-11 08:40:00;WEST RIDGE;Unidentified;3564ce6f34ce2cfffca11ef172173084bfef9ace6201c0770a766f2fd84a57e7;0964110C;30
2009-01-30 17:53:00;HYDE PARK;CPD;0d1a8866ca894f7df2e514c5a18bd1f0cf8f3f10608074007cf98be538e321ae;0976160F;50
2011-09-28 19:11:00;NEW CITY;CPD;cc0dab42d4591fd14586cb92352c58171789f4b88ea0ca272bafce20f26de1d0;0976160F;50
2001-05-31 13:54:00;BELMONT CRAGIN;CPD;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964190A;30
2004-04-20 09:50:00;LOWER WEST SIDE;DOF;8142e41bd572c9feb64e2623c9493a7e27b97f2dc5dc3aa3f8d500040de23b6a;0976160A;50
2002-09-20 11:45:00;NEAR NORTH SIDE;CPD;d145b23512ca184f00ec2c826a109d46640b8aa68e66b323ce7c565dbaafb9e1;0964110A;30
2007-03-31 15:31:00;LINCOLN PARK;DOF;46a9b85ef10e97d0c12da4f1dcf02d57e597736c040a14df10b25b54827fa6b7;0964190A;30
2001-10-11 07:30:00;SOUTH LAWNDALE;CPD;2bc95fad884f3a37c141cc046a383ec97fbcfa8ef7291a58829e73fab12dcb34;0964080A;50
2001-08-25 22:30:00;HYDE PARK;CPD;be9d449b580845133ce34e7fc3fcef240bf7623859562d08712901f868b2fc19;0964125;60
2011-11-23 17:05:00;GREATER GRAND CROSSING;CPD;5c9f42b9b50d289ea2e706e15eac4188d028ebbd5d96ae8106e0165dd2b0ebb9;0964080A;60
2003-03-03 15:17:00;ENGLEWOOD;CPD;2a2216f8c639d174da5a423bf99ce08e7d612cf9abc05999dc8f4e664f94d40c;0964125;60
2005-06-01 12:42:00;LOOP;CPD;5116376a14b3cdeb8ed87b53d90f20d98bf8450c9107ce005b704076f9350c7c;0964190B;50
2010-02-15 12:47:00;NEAR SOUTH SIDE;CPD;7608bef0cbee42aaa44f0884ccd86941c9dc8a5718b749d6e60faebe5a584a5a;0976160F;50
2009-01-06 12:28:00;WOODLAWN;DOF;fc9656954435a8951f0aabb6f3ce56c988df683e52c554cc4b2d4eb9660276de;0964125;120
2006-07-19 09:16:00;NORTH CENTER;DOF;e2f829271a11a9f739eb1167c5c6585d547900661cbb4ff87997ddb28745dacd;0964040B;50
2000-07-26 16:56:00;NEAR NORTH SIDE;CPD;83c343573fb10d752e4e2cc6023fd62989dc63e7971bf2fabfa223d31493f643;0964080A;50
2012-06-14 12:25:00;CHICAGO LAWN;CPD;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0976160A;60
2003-08-05 11:36:00;NEAR NORTH SIDE;CPD;d8233d5c08cd6c8f0254b85fc3ed0331cae87fa2d5e710c1f67318215f0d47b3;0964150B;50
2000-06-21 09:17:00;NEAR NORTH SIDE;CPD;790ea2a6e5924f977ba705cb892c22cbb2a03e19dbe3b4c3d4fa732ee3a16f75;0964190B;50
2015-12-18 09:47:00;AUBURN GRESHAM;DOF;c45eb1646273d994be503b50902951e54eb342ae29f9a40d187387d15f627994;0964125B;200
2012-05-24 20:01:00;LOGAN SQUARE;DOF;e66b06a66a702b639280e5799e4580576b05ebc340e1c19dc5c63a47d3e586da;0964190A;50
2003-07-29 10:38:00;NEAR WEST SIDE;CPD;04e2c5f3d11434d52a10e86520e446d22c6c73d6953d363065b752ec5614cb4b;0964090E;50
2002-10-09 10:08:00;HUMBOLDT PARK;DOF;574883f7225b90032afacf4923210d36e3d8814168a604b7fe83bb2688b644e8;0964040B;50
2017-07-06 13:04:00;WEST TOWN;DOF;fbd0d2a464785b8d6ffa0255286fb733406cf1ff33feb6321bcb1a1cf9ab77ed;0976160A;60
2017-07-14 07:25:00;ROGERS PARK;CPD;e42648a05ed2707d58d83bd48edfe6c88a705b8e55e530b1085de500c0706610;0964080A;100
2017-04-28 10:53:00;BELMONT CRAGIN;DOF;990143a800d3db87109d4aafd752a59c38ce15f9f092c02afd92a169009ded27;0964090E;75
2012-09-29 17:06:00;NEAR NORTH SIDE;Miscellaneous;3b45c2d6aec189d388ff00069550e50c8bf3c0fe699f4f47b40cb38ddbf60bc3;0964190B;60
2002-10-10 03:16:00;PULLMAN;CPD;5d7c06e530e480583ad8bb77a9b32419dec500c20b1a65c5f105b4bac6d86acd;0976160A;25
2014-08-25 07:41:00;AVONDALE;DOF;0c1b6397fdc59f7961cefa5ee3e396f5f6296f92c1dc9441a37c389373c6c65b;0964080A;100
2014-04-08 09:00:00;EDGEWATER;CPD;35c7f9376bb5bc781dcff190143a05785ba33f500974b723eb1a62605069df0d;0964040B;60
2017-10-22 10:19:00;AVONDALE;CPD;7cd22e803db71bed78b01b06ce80eaf8c54720670e90243937e816ae90e52a61;0964150B;75
2015-06-25 19:40:00;SOUTH CHICAGO;CPD-Other;14eda72056acdbf66abad6ee8316835ea9e4dcf6f052eccbb5b300232824707c;0964125B;200
2006-02-14 16:51:00;SOUTH LAWNDALE;CPD;da6a723b58f39706691b3c05083f03393f4473e03621d25fbd32d2d54614c974;0964190A;30
1996-02-13 10:50:00;SOUTH LAWNDALE;Unidentified;577d127a17e4110e55b140e47438d24d26e0e6b1df910af686204fa3c3695f9b;0964110E;30
2013-03-18 14:05:00;ALBANY PARK;DOF;f0d9f7f5423bc6419f1f6e53ff42cba3444a5940489638643bc32ad2479b6a10;0964125B;200
2016-06-23 13:33:00;LINCOLN PARK;DOF;80a05a422dc6f98528ad625d82d8b86f8de89151a394e7f4060e5828e6f7dcd5;0964190A;50
2004-09-09 14:41:00;LOGAN SQUARE;CPD;e5bd4fff38a274818b9a2ddc5b3ac0030e0762c738b08c21702949df88d89e88;0964100D;75
2010-10-28 13:02:00;NEAR NORTH SIDE;Miscellaneous;655e870f6a40c7dab0d00f99b6245ad0e1d48ccd319c34f676e88e4fa07ee2fa;0964190;50
2013-11-11 07:40:00;NORTH PARK;CPD;aefbaee5f7aa265f47ee385e61b68288aa1236f7d087739be0fee446a2fc29b8;0964040B;50
2001-10-20 18:50:00;OHARE;CPD;8f8da6267de02afc369c89a0ff79182aee98eecca68393673677cb9f66ba00e8;0964150B;50
2009-01-16 21:06:00;NORTH LAWNDALE;CPD;4df0be0014d26e9173ba35314dc0bf27c5203efbd7e08dea7d8d8db0e3a1a871;0964125;120
2002-07-23 21:02:00;LINCOLN PARK;CPD;b0313842224312e05af7e03d169c264d441f22dcaf61c4b08d74c79f72c413e1;0964090E;50
2002-12-18 11:32:00;LOOP;DOF;6bfb0e3e9809a8cef26edcb345c8f044bc0225810bb13a9fa29c11dc1245ba2b;0964080B;50
2009-01-28 12:29:00;LAKE VIEW;DOF;0d430de7e3112a59a2cbd3e26a95546cf65f12d80e69fbd1d8685137390c5f5a;0964190;50
2002-10-23 23:55:00;GREATER GRAND CROSSING;CPD;e34a3214ac5d482b188c59c531102600cf047b43740eadd7330f40fb03e86474;0964090E;50
2016-07-28 19:48:00;NEAR NORTH SIDE;Miscellaneous;7f0eeb1624bdf16bb8b9a15bac0e48ee0e6bbf8e0c25a9c7adaf69c924cf02c6;0964190B;65
2003-10-30 23:45:00;LINCOLN PARK;CPD;c7c48c5823f44b9b0fac0403bb3cc18a52e6a97368b1e92653d32a4c24f097af;0976160F;25
2011-08-25 09:47:00;HUMBOLDT PARK;CPD;33e50558bed3c08d750e72ac06f9d83fae1b90c78ad5337ee0796c8391d08fab;0964040B;50
2006-06-26 04:58:00;BRIGHTON PARK;CPD;d414b57b710fc157ca259c4296d38fa6b72eb9e9fc0a63503fd514227c62d287;0976160F;50
2018-04-18 14:12:00;AVONDALE;DOF;bd97232ef124c81ded847c0794ae30f0615cfb05f3ee8f8f544951a7400edda5;0964090E;75
2014-07-08 13:52:00;LINCOLN SQUARE;DOF;d481cfe31895b0be57b869ee633b24979ceb46d114123bbdef6cbf221a4b5a3b;0964090E;75
2014-03-11 17:11:00;NEAR NORTH SIDE;CPD;b32651e76a4782ce87fc2be1fc3846064cb520c623e32c166f0b071bf917fdc9;0964190B;65
1997-01-31 03:40:00;CHICAGO LAWN;Unidentified;3299fcd693c91be69ef72ecd51dfeaf40c42477f56797f2c897b4475f9f4b43d;0964060;30
2001-05-26 09:20:00;NEAR NORTH SIDE;CPD;8abe167489d021bbc5e548c3d05f2ca0d913fb6e076880e31a699f1c402aca1a;0964190A;30
2006-03-23 07:30:00;ROGERS PARK;CPD;3322bfc84a58189bcb1fe87b527f641f0b7b6ef35b4d8ae1e4b4bade9e6d5bd2;0980110B;50
2002-08-09 11:59:00;NEAR NORTH SIDE;DOF;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964190B;50
2012-09-22 00:48:00;AVONDALE;CPD;cdc8cf4ef5a60b686948941e7456f31fcc2afdd8ab56c920e438590f18b29bea;0964150B;75
1998-03-01 13:36:00;NEAR WEST SIDE;Unidentified;4bc0679b54740d415dd49c895f2ae3796994544e2a065733351ec298a1f855b7;0964125;60
2007-05-02 11:10:00;BELMONT CRAGIN;DOF;8d317baaa31ce92d34023098386261e0bbe8a8528e36b002948fb3a21ab7332d;0964040B;50
2006-03-29 10:20:00;JEFFERSON PARK;DOF;12f23df528f42f51b2a4751902355665499b30ee3c2b9f785c4ea60129cd3318;0976160A;50
2003-04-18 17:06:00;NEAR NORTH SIDE;CPD;16557731782fda163eaccae4529521e5b503278f4ae8d7f99350f3730b808726;0964080A;50
2014-05-09 13:27:00;LOGAN SQUARE;DOF;2d5d784ec825acbe82bf950fc358629362a10e8b19fe455c7b5e7fdd4f84d08b;0976160F;60
2001-07-12 13:15:00;LOOP;CPD;d035f3d1e75bb0d94f7e2b66a1b6942247321162c441688e119521b9437ccd5d;0964190B;50
2012-10-19 09:19:00;BRIGHTON PARK;DOF;339c2d0a89464792e71d56650c4fdcc1ec4e5fcf9bdc82647b8767a76cc9b12e;0964040B;50
2017-01-24 10:08:00;DUNNING;DOF;f948acc18310d376d39ae0957312ee4fcaa8bce84bf875811d09fdcca2d47ef5;0976160A;60
2007-07-26 00:24:00;SOUTH LAWNDALE;CPD;01af8aed4e949512fed7521fac6c1c6381286cc7f6c2118f3cb5c9ba06f93b19;0964090E;50
2005-05-18 10:51:00;LOOP;CPD;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0976160F;50
2014-12-15 22:09:00;NEAR NORTH SIDE;Miscellaneous;6b5d2c84246ba6df7165f26a603c9d214026867201d922ebe86b9c639d12df2e;0964190B;65
2005-05-13 14:30:00;NEAR NORTH SIDE;DOF;9d7daf6e898347305d1aefe65e0ec85f633b28c345d6ff33c935db91eafcf0aa;0964090E;50
2015-09-30 18:46:00;EAST SIDE;CPD;85401e6edba4e3281c76212022fd7b909b830fa50d93285d6cc49e2b604c7bca;0976160F;60
2012-10-07 08:38:00;UPTOWN;CPD;97c7f0de238e1e439edaf72c4e051bee82e3d9d3e8bcaa0d91d52e19111dbde6;0964190A;50
1998-03-30 11:45:00;LOOP;Unidentified;732aa85a896a4eca1f89a45f108ff892f00f1fade3ca6415ada7c02615c12a7a;0964150B;30
2006-05-31 11:55:00;HUMBOLDT PARK;CPD;7169f75fd6da6d4b4f06246517467c832225233533c5cb332d3f4df5992f2487;0964125;120
2004-09-13 09:19:00;LOGAN SQUARE;DOF;82ad8371c9567a73cf489a37a1cc1b9d2bd7cdd2c51250fae13caac586eaf685;0964040B;50
2006-09-16 14:05:00;LOGAN SQUARE;DOF;dc104e716de289d817c7c9840ea90d0f9465f4f142f2664e34c92ea2b18a17dd;0964190A;30
2003-01-30 13:06:00;LOOP;CPD;75bc9e545d57afc3911c566dce0e9156aad5b4a7fdedc746dc276109d7a0326f;0976160A;25
2014-01-30 08:01:00;LOGAN SQUARE;CPD;27fa8ef64c40c27caa2ef3ddc5c6b715c1dcfcbf78b2f6df7be01e4392db2dd5;0964125B;200
2013-11-22 09:22:00;LOWER WEST SIDE;DOF;8729827eb34a4b7c4e99837ae332e21f831fce9fc8623608b824f4c3d1e58731;0964040B;50
2005-05-20 13:14:00;WEST TOWN;CPD;4bc7093785523cdbb83a5935f7f29cec1a2220eb552ed76dc1c46e4fef87a92e;0964040B;50
2003-03-22 11:39:00;UPTOWN;DOF;3182933de30158aaa8ace8e02624dc1447900bef4f920da8c6ee1f2f0504dc77;0964125;60
1998-01-30 11:08:00;LINCOLN SQUARE;Unidentified;51943d059fc996d2f9e609218ba3ef2f660fd47b36cb913d352165249dbfc884;0964150B;30
1997-05-15 16:08:00;LOGAN SQUARE;Unidentified;2345e985bc8cb9d658b7bb0cd2b0e138a0985591cf2cbe47b4da165d33771153;0964190A;20
2009-06-28 19:39:00;NORTH LAWNDALE;CPD;a9771a53fe89fcc22aff0681338acee33a6f893cc7e3a191d47bab60f6d88cf9;0964125;120
2007-09-11 09:14:00;BRIGHTON PARK;DOF;a758418fbbeb3278f3235edf451103743e28fb35130acd335505ed80ffd72677;0964040B;50
2002-12-04 16:32:00;LOOP;CPD;3fc41a19581eb53fd85788f4b3f29688d3f3f48ff41e00a7cb43e1a3baece04a;0964080A;50
1999-08-02 12:02:00;ALBANY PARK;CPD;364e401848de483d4d059d0abbd0bd8a719e3a6fbc9400853b877bea8b5fe9e0;0964150B;30
2017-07-15 15:07:00;WASHINGTON HEIGHTS;CPD;63d8b56a385b5f72992866a4821d27cbccdbcfa3339fd5b73ca478a458ee319c;0964125B;200
1997-12-01 14:43:00;LINCOLN PARK;Unidentified;d54e28b8c397657b4a326ca9cfdb3f7e866e63beb8a950b4cb5abb4e44bf0150;0964190B;30
2001-08-16 11:01:00;EDGEWATER;DOF;a7b4ddbda2362966897883f18b26528e47476853f2532e2b730aa4c706fd07c4;0964190A;30
2015-04-08 00:01:00;PORTAGE PARK;DOF;8fa58df711525bc23d577c1d4b545689b581fe6270f1812c0f73b5686903e7d7;0964090E;75
2007-06-13 09:22:00;GARFIELD RIDGE;CPD-Airport;517173e1fcc98adefe4e5b690d18ac2caa80e25ba3418ed945b909f4652b2f8b;0976160F;50
2012-05-02 08:43:00;LAKE VIEW;DOF;63a859735864352792a4054255633d37da23cd0bc87182157b20289eccbed76d;0964040B;50
1998-05-26 12:06:00;NEAR WEST SIDE;Unidentified;ca5b64694d4a1823b775e2face8b722543ade9c75c0bd682c4b1280af9680953;0964190A;20
2016-07-22 17:11:00;AUSTIN;CPD;4de7c205fdda27383fb292179dc0fb014c822d9568b1a42ea44336a92d3b2aa3;0976160A;60
2001-06-21 10:24:00;HYDE PARK;DOF;a7507185709d949ba8fbe6603e4a315d268f3e5c9d9ae0a4d1449ba52120b27e;0964190A;30
2012-05-17 09:10:00;HYDE PARK;CPD;9a167e91e185ab7404c0375dfd60be95be9467a3c2d3013171e07a6fb19c764b;0964040B;50
2016-11-26 20:30:00;NEAR NORTH SIDE;DOF;136a9ef09dab9cfaa0d555cb38572ed46ded9740df9e8bae6c893f20f93e56f1;0964190B;65
2006-11-27 09:41:00;HUMBOLDT PARK;DOF;4634eea129a2dd1d9338cd85838922d44cad73608070877e151d306b3b581879;0964040B;50
2009-01-28 23:55:00;GARFIELD RIDGE;CPD-Airport;0e5ff27c8108fb25609fe5db7f447fccec63491e06954b74924f386b672fcb1b;0976160F;50
1998-12-24 16:00:00;WEST ENGLEWOOD;CPD;669ee9f06da35211d69d4ba8b70b4c18d33511d21d06013f1d666cc8e0cc3625;0964125;60
2005-10-03 13:57:00;NEAR WEST SIDE;DOF;911c65624ee99caa1f385f5f1159e8cbb65d922496c880afa7f0d71c82811e86;0964190A;30
2003-09-25 15:27:00;GARFIELD RIDGE;CPD;7ffeca4db7d75e41ef76205daa04e8caaf94565374da43322c631eca26499940;0964090E;50
2006-08-11 10:07:00;NEAR WEST SIDE;DOF;d9b603cae07537cbae85b4aa34f652d75c1ffd04b12af94366aa83bf6cac0c07;0964125;120
2006-06-12 22:57:00;LINCOLN PARK;DOF;ed9b55bc7f42117d55ea7471fc6db5adb54f212083d069dd00b8fd10d962cfa7;0964090E;50
2014-10-16 21:53:00;BELMONT CRAGIN;CPD;f15a8b777738e7c7819bba1d078f6a46ce351d4ca329e9f75763e921b7e40cb2;0964100A;150
2016-08-22 03:15:00;SOUTH LAWNDALE;CPD;ca901d5c6d28a6c20f5974bff2b7db61c8c852897efeee282792b937c4bc73bf;0964100A;150
2003-06-28 14:13:00;LINCOLN PARK;DOF;c44a3f64619e9fd787796fb2e5f77c2d4b057cdbcf232ec4c1ff96843c5a8dc1;0964190A;30
2006-09-17 01:01:00;LINCOLN SQUARE;CPD;36d6fb20896f9eeef91146447c4e21a081cc7e3e47abdbcb7a96a94b6db48dff;0964040B;50
2000-03-20 06:12:00;FOREST GLEN;CPD;d8958227b16ff8270841d68744eb83c88b3c5f4a8bf88ae181c9818ca8dea0fc;0964150B;50
2003-05-13 17:02:00;LOOP;CPD;49202de5937d652d7d25a9f0b0ce7eb37ed3af66b50a15e9ab0bd914a68ed1dd;0964190B;50
2013-01-08 18:02:00;EDGEWATER;Miscellaneous;28be338bd8f137eabad01ad34983f28156c19e6f1ebdd469907603eeda97d2e4;0964190A;50
2008-04-19 23:55:00;AUSTIN;CPD;f350caad75ab877d89799e97831703bb436be70f47ecd35c3cc4007a42b76363;0964090E;60
2002-11-25 09:40:00;LAKE VIEW;DOF;d3c5ed6cfc253470dc8f3a9cff445093c0b2c92be0a72e33a47b6c689a2f068c;0964040B;50
2010-01-20 12:57:00;NEAR WEST SIDE;CPD;14174b8834e91146e8992463493539bd81a0887d0376cf257151e9ca45fa1e2e;0964150B;60
2009-05-20 23:45:00;IRVING PARK;CPD;66866748d32f0e739d64c2f2c1cc4235fe555d734cd82e948d82f210bd3fa3c8;0964170A;25
2006-04-15 16:08:00;NEAR NORTH SIDE;CPD;eda26a0735c8f5aa62486b9dfbc64c95e20994fb4f56a6cf8801d2febf2574a1;0964080A;50
2011-06-26 13:20:00;AVONDALE;CPD;cf963617232831d181abded5745f8258a666900f762932f5bff2c8455305a935;0964090E;60
2012-07-30 08:00:00;NEAR NORTH SIDE;DOF;3d605503702ef1a163f8470762d26a2ca7dbbf0b678f02f19797ffaf2e29391b;0964090E;75
2003-11-03 09:09:00;AUSTIN;DOF;a33aa191534f4c3abd5bcae6bf3e830831e2a6a37e8ff316219854a6ed6db2ee;0964040B;50
2014-04-17 08:24:00;KENWOOD;DOF;577bed2cda8bb3675aefa51f35f9f46019350d673d5ecfa429fd77ed567ed2d2;0976160A;60
2000-11-29 12:59:00;NEAR NORTH SIDE;CPD;5346558a04f54d0ce12438fc0e1fd8c670c34c64fdb78a308b02d839ac3dac95;0964200B;25
2013-06-28 12:26:00;UPTOWN;DOF;ee130e5171e30d13413271db92c665738e63439d9f6a4bd1fb37683b21ea53fd;0964080B;60
1998-05-14 04:05:00;SOUTH LAWNDALE;Unidentified;1fefdffcc332cd9b042d3f8495b4f744d7691fff275958437af927e10be595fa;0976160A;25
2017-04-16 21:08:00;LOOP;Miscellaneous;48ff9fc3b543970cff6deab069909f9be1998465695d7eb8fc96ac576ad5f51c;0964190B;65
2012-03-26 17:15:00;NEW CITY;DOF;6c9cbacf60ddd67c20c7ccaf6ae93e6dcb4c4db95d37c1f1e07d1b0b191de8a7;0964190A;50
1999-02-25 16:45:00;HUMBOLDT PARK;CPD;f5d9d33679569fcb9cb6062e1e045b0aec9eefe6ffbeb8430032a40b85a8fed6;0976160A;25
2014-05-08 08:49:00;NEAR NORTH SIDE;CPD;17a8b9dd5a1f618ba97267aea29130316ee4d883e33e8c852489c8d10620453b;0964125B;200
2006-06-19 08:40:00;NEAR WEST SIDE;CPD;16214e339f046ca91832a2e8c5260cebb5ee653b12cb59edfe601118d2d7b6f7;0964080A;50
1999-10-24 08:45:00;WEST LAWN;CPD;c66977165a0fec5fcd2eb4adcb2d6021dbb75e37005245bc07dcbc30659c1b6c;0964125;60
2013-06-17 12:17:00;ARMOUR SQUARE;DOF;1f1e24f4fa9521f44c055bd25765fb17f2ba3eb61d67d58c209cb2bceb86599b;0964090E;75
2003-07-09 09:48:00;HYDE PARK;CPD;6ea7a5f87e21facdc90006f50858f6e98874cdb56c5fcf740cad12cff5e61f56;0964040B;50
2017-09-15 11:03:00;NEAR WEST SIDE;DOF;61e1cdfc1b569186ea30c07c42df0db099a758e0b9b6cf470e8dc6d69f508fdb;0964125B;200
2008-04-14 08:53:00;UPTOWN;DOF;d630c025228ae58f6a7e523d09e0878736e59bfb0c4df49e9494daf0d4a561f4;0964100F;60
2007-01-16 10:10:00;SOUTH LAWNDALE;CPD;1c49bbb1098cfc1480c595ff3b6c30d59aac5b350b2ae10f1a18caf08863de0c;0964190A;30
